非洲	Africa
Nâ-sat-le̍t	Nazareth
Thòi-vân kâu-thûng	Transportation in Taiwan
Yî-tshu̍k	Yi people
Mî-koet Kûng-lî-fi Chhâ-fi	American Board of Commissioners for Foreign Missions
Â-thâ-li-ngâ	Athaliah
Augustów	Augustów
Windsor, Berkshire	Windsor, Berkshire
Kô Khô-kî	High tech
Hí Chṳ̂n-shuk	Heo Jong-suk
Tai Tet-sâng	Hudson Taylor
Hòn Hòn	Han Han
Pet-kóng-tsṳ́n	Beigang, Yunlin
Tczew	Tczew
Hâ-nì-tshu̍k	Hani people
Thòi-nàm-yen	Tainan County
Fù-chṳ-mìn-sṳ Kî-chhòng	Tan Son Nhat International Airport
Hien-thoi Accent	Hyundai Accent
Hien-thoi Sonata	Hyundai Sonata
Hien-thoi Elantra	Hyundai Elantra
Hien-thoi Equus	Hyundai Equus
Vû-tsṳ-phe̍t-khiet-chhu̍k	Uzbeks
Hien-thoi Genesis Coupé	Hyundai Genesis Coupe
Thap-kit-khiet-tshu̍k	Tajik people
Wal-Mart Kûng-sṳ̂	Walmart
緋彈个婭里婭	Aria the Scarlet Ammo
Yùn-tôn yun-son	Cloud computing
Ńg-sùn-chiet Yun-thung	Pentecostalism
Liu̍k-theu	Mung bean
Chêu-siên-chhu̍k	Koreans
Khúa-ngì-khiet-tsṳ-tshu̍k	Kyrgyz people
Burgo de Osma-Ciudad de Osma	Burgo de Osma-Ciudad de Osma
Sông-hói Ha̍p-tsok Tsû-tsṳt	Shanghai Cooperation Organisation
Yì Kit-chùn	Yu Kil-chun
Reus	Reus
San Esteban de Gormaz	San Esteban de Gormaz
Hien-thoi Santa Fe	Hyundai Santa Fe
Sâm-sên Fó-châi Hói-song Pó-hiám	Samsung Fire & Marine Insurance
Yî-ho̍k-yen	Medical school
Het-mien Phî-lù	Black-faced spoonbill
Sṳ̀n-chheu-fi	Assemblies of God
Phok Chhùng-yòng	Park Jung-yang
Fâ-tû-khî	Huadu District
Sâ-â-nàm	Shah Alam
Kit-lùng-po Koet-chi Kî-chhòng	Kuala Lumpur International Airport
Ngiu̍k-Sân	Yushan (mountain)
Hōfu-sṳ	Hōfu
Thai-yí-sân	Lantau Island
Starogard Gdański	Starogard Gdański
Het-tsat-tshu̍k	Nanai people
Sîn-chhèu	Xin dynasty
Mauricie	Mauricie
Strzelce Opolskie	Strzelce Opolskie
Hò-làn Tâi-thi Sat-khiet-sêm-ngî	Dutch Low Saxon
Yîn-kô-khî	Yingge District
Kâu-thûng	Road transport
Khiùn	Commandery (China)
Vû-yìn	Muscidae
Tha̍t-mâ-thai	Dalmatia
Witwatersrand Thai-ho̍k	University of the Witwatersrand
Edenville	Edenville
Pat-phu-khî	Babu District
Ôn-fa-yen	Anhua County
Hà (Sṳ̍p-liuk-koet)	Xia (Sixteen Kingdoms)
Hò-tûng-sṳ	Hà Đông
Sîn-chîn-yen	Xinjin County
Mâ-lî-sûn	Robert Morrison (missionary)
Mùng-sân-yen	Mengshan County
Thai-lî-khî	Dali District
Fûng-ngièn-sṳ	Fengyuan District
Thai-phìn-sṳ	Taiping District, Taichung
Thai-kap-tsṳ́n	Dajia District
Tshîn-súi-tsṳ́n	Qingshui District
Sâ-lu̍k-tsṳ́n	Shalu District
Ǹg-tshi-tsṳ́n	Wuqi District
Thai-ôn-hiông (Thòi-chûng)	Da'an District, Taichung
Thai-tú-hiông	Dadu District, Taichung
Thai-ngâ-hiông	Daya District
Fò-phìn-khî	Heping District, Taichung
Heu-lî-hiông	Houli District
Liùng-tsiáng-hiông	Longjing District
Sṳ̀n-kông-hiông	Shengang District
Sa̍k-kóng-hiông	Shigang District
Thâm-tsṳ́-hiông	Tanzi District
Ngoi-phû-hiông	Waipu District
Vú-fûng-hiông	Wufeng District
Vû-ngit-hiông	Wuri District
Sîn-sa-hiông	Xinshe District
Pat-lî-khî	Bali District
Pán-khièu-khî	Banqiao District
Kung-liàu-khî	Gongliao District
Kîm-sân-khî	Jinshan District, New Taipei
Nà-khiéu-khî	Linkou District
Lù-chû-khî	Luzhou District
Phiâng-lìm-khî	Pinglin District
Phìn-hâi-khî	Pingxi District
Lui-fông-khî	Ruifang District
Sâm-chhùng-khî	Sanchong District
Sâm-hia̍p-khî	Sanxia District
Sâm-chṳ-khî	Sanzhi District
Chhṳ̂m-hâng-khî	Shenkeng District
Sa̍k-tàng-khî	Shiding District
Sa̍k-mùn-khî	Shimen District
Su-nà-khî	Shulin District
Thai-sân-khî	Taishan District, New Taipei
Thâm-súi	Tamsui District
Van-lî-khî	Wanli District, New Taipei
Ńg-kú-khî	Wugu District
Sip-chṳ-khî	Xizhi District
Yún-fò-khî	Yonghe District
Fû-lùn-pi-ngì-sṳ	Hulunbuir
Ngo̍k-vûn-khiet-tshu̍k Tshṳ-tshṳ-khî	Evenk Autonomous Banner
Thòi-yit-sien	Provincial Highway 1 (Taiwan)
Ǹg-chiu-sṳ	Wuzhou
Fòng-sàng-kóng-sṳ	Fangchenggang
Khîm-chiu-sṳ	Qinzhou
Kui-kóng-sṳ	Guigang
Ngiu̍k-lìm-sṳ	Yulin, Guangxi
Pak-set-sṳ	Baise
Fo-chiu-sṳ	Hezhou
Hò-chhṳ̀-sṳ	Hechi
Lòi-pîn-sṳ	Laibin
Fuk-thièn-khî	Futian District
Chhùng-chó-sṳ	Chongzuo
Thòi-kiú-sien	Provincial Highway 9 (Taiwan)
Kôn-liâu	Bureaucrat
Lùng-fi-yen	Longhui County
Thú-kâ-tshu̍k	Tujia people
Lai-vân-khî	Liwan District
Hîn-nèn-khî	Xingning District
Siau-sân-khî	Xiaoshan District
Fûng-khôi-yen	Fengkai County
Dewetsdorp	Dewetsdorp
Sîn-kie	New Territories
Khôi-phìn-sṳ	Kaiping
Tsit-sa̍k-sân Pó-ôn-tshu̍k Tûng-hiông-tshu̍k Sat-lâ-tshu̍k Tshṳ-tshṳ-yen	Jishishan Bonan, Dongxiang and Salar Autonomous County
Mo-yi	Trade
Kô-mìn-khî	Gaoming District
Saam-zi-gang	Three Character Classic
Thí-lîn-sṳ	Liling
Kędzierzyn-Koźle	Kędzierzyn-Koźle
Kóng-hon-sṳ	Guanghan
Meu-yen	Mao County
Ôn-hiông-yen	Anxiang County
Ôn-hâi-yen	Anxi County
Duiven	Duiven
Yo̍k-ho̍k	Pharmacy
Chhiâng-yòng-khî	Qingyang District
Fi-yòng-khî	Huiyang District
Kóng-tó-yen	Hiroshima Prefecture
Thu̍k-liùng-tshu̍k	Derung people
Tseu-tshu̍k	Tsou people
IPhone (Thi-yit thoi)	IPhone (1st generation)
Ye̍t-nàm-ngî sṳ-mû	Vietnamese alphabet
Ólvega	Ólvega
Sîn Pâ-pí-lùn Vòng-koet	Neo-Babylonian Empire
Fuk-tín-sṳ	Fuding
Fung-sân-sṳ	Fongshan District
Khîm-nàm-khî	Qinnan District
Thú-ngí-khì-ngî sṳ-mû	Turkish alphabet
Kien-yòng-sṳ	Jianyang District
Shūnan-sṳ	Shūnan
Skarżysko-Kamienna	Skarżysko-Kamienna
Longás	Longás
Kô-tá-ha̍p-lû-sṳ	Kota Bharu
Sú-chiuk-khiéu-phiang	Hand, foot and mouth disease
Kông-phú	Spectrum
Chhṳ̂m-súi-phu-khî	Sham Shui Po District
Mielec	Mielec
Yùn-siau-yen	Yunxiao County
客家	Hakka people
Vù-kau-piáng	Flatbread
Téu-liuk-sṳ	Douliu
Wejherowo	Wejherowo
Pu-yî-chhu̍k	Bouyei people
Mí-yi-yen	Miyi County
Nâ-po-yen	Napo County
Ngì-làn-sṳ	Yilan City
Ńg-fù Sṳ̍p-liuk-koet	Sixteen Kingdoms
Néu-yok Tû-fi-khî	New York metropolitan area
歷峯雧團	Richemont
Ng̀-tshon-sṳ	Wuchuan, Guangdong
Lanaudière	Lanaudière
Thap-lùn-ti-nò-ngî	Tarantino dialect
Vòng Sîm-lìn	Cyndi Wang
Vòng Yún-khin	Wang Yung-ching
Thùng-lò-hiông	Tongluo, Miaoli
Chhṳ̀n Kâ-fà	Ella Chen
Lo̍k-chhîn-sṳ	Yueqing
Eu-hói-khî	Ouhai District
Mâ-kûng-sṳ	Magong, Taiwan
Sîn-yàng-sṳ	Xinying District
Tshu-theu-fú	Stinky tofu
Thai-pó-sṳ	Taibao
Sû-o-tsṳ́n	Su-ao, Yilan
Chong Lìn-sâng	Zhang Lingsheng
Làn-yí	Orchid Island
Mèu-li̍t-sṳ	Miaoli City
2009-ngièn sṳ-kie yun-thung-fi	World Games 2009
Nàm-o-hiông	Nan-ao, Yilan
Tshṳ̀n Ví-ngia̍p	Albert Chan
Thai-ngâ-tshu̍k	Atayal people
Thòi-chûng-yen	Taichung County
Thòi-ngi-sien	Provincial Highway 2 (Taiwan)
Joy	Joy (band)
Liu̍k-tó-hiông	Green Island, Taiwan
Lu̍k-kóng-tsṳ́n	Lukang, Changhua
Kîm-mùn Koet-kâ Kûng-yèn	Kinmen National Park
Thòi-pet Lìn-liòng-thòng	Bread of Life Church
Pu-nùng-tshu̍k	Bunun people
Vòng Ngiuk-mìn	Raymond Wong Yuk-man
Nàm-kôn-hiông	Nangan, Lienchiang
Liùng-vân-khî	Longwan District
Lu̍k-sàng-khî	Lucheng District
Phìn-yòng-yen	Pingyang County
Yún-kâ-yen	Yongjia County
Thung-thèu-yen	Dongtou County
Tûng-sân-hiông (Thòi-nàm)	Dongshan District, Tainan
Ǹg-yèn	Fish ball
Chhṳ̀-hâi-sṳ	Cixi City
Lò-tûng-tsṳ́n	Luodong, Yilan
Tûng-sân-hiông	Dongshan, Yilan
Thèu-sàng-tsṳ́n	Toucheng, Yilan
Pet-mùn-hiông	Beimen District
Sîn-sṳ-hiông	Xinshi District, Tainan
Thai-hâi-tsṳ́n	Daxi District
Tshit-mî-hiông	Qimei, Penghu
Pî-nàm-tshu̍k	Puyuma people
Kit-ôn-hiông	Ji'an, Hualien
Yún-không-sṳ	Yongkang District
Kông-sân-tsṳ́n	Gangshan District
Phú-chṳ́-sṳ	Puzi
Sâm-sên-hiông	Sanxing
Tha̍t-ngu-tshu̍k	Yami people
Thòi-vân Ngiùn-hòng	Bank of Taiwan
Kîm-sàng-tsṳ́n	Jincheng, Kinmen
Phû-lî-tsṳ́n	Puli, Nantou
Vû-hiu-hiông	Wuqiu, Kinmen
Thai-thùng-hiông	Datong, Yilan
Mâ-hâi	George Leslie Mackay
Ngit-chhut-khòng-sàng	LOHAS Park
Tsiông-kiûn-hiông	Jiangjun District
Koet-li̍p Thòi-vân Pok-vu̍t-kón	National Taiwan Museum
Thai-su-hiông	Dashu District
Pô-chûng-hiông	Baozhong, Yunlin
Tsiâu-hâi-hiông	Jiaoxi, Yilan
Mong-ôn-hiông	Wang-an, Penghu
Mà-theu-tsṳ́n	Madou District
Mî-nùng-tsṳ́n	Meinong District
Theui-waan Thin-get Lin-mang	Taiwan Solidarity Union
Thai-lû-kok Koet-kâ Kûng-yèn	Taroko National Park
Â-lî-sân Koet-kâ Sêm-lìm Yù-lo̍k-khî	Alishan National Scenic Area
Tûng-kóng-tsṳ́n	Donggang, Pingtung
Tshòng-tshṳ-hiông	Changzhi, Pingtung
Sṳ̂-é-hiông	Shihzih Township
Tsham-lìm-hiông	Shanlin District
Van-yùng-hiông	Wanrong, Hualien
Tsuk-thièn-hiông	Jhutian Township
Mâ-kâ-hiông	Majia, Pingtung
Mì-thò-hiông	Mituo District
Yèn-tshâu-hiông	Yanchao District
Piông-liàu-hiông	Fangliao
Tsṳ́-kôn-hiông	Ziguan District
Piông-sân-hiông	Fangshan, Pingtung
Méu-tân-hiông	Mudan, Pingtung
Yèn-sân-hiông	Yuanshan, Yilan
Lu-tsuk-hiông	Lujhu District
Khén-tên Koet-kâ Kûng-yèn	Kenting National Park
Su-fûng-hiông	Shoufeng, Hualien
Fu-lî-hiông	Fuli, Hualien
Siet-pa Koet-kâ Kûng-yèn	Shei-Pa National Park
Siu-lìm-hiông	Xiulin, Hualien
Kông-fu̍k-hiông	Guangfu, Hualien
Nàm-chû-hiông	Nanzhou, Pingtung
Cho̍k-hâi-hiông	Zhuoxi, Hualien
Mân-chû-hiông	Manzhou, Pingtung
Kham-táng-hiông	Kanding, Pingtung
Yâm-phû-hiông	Yenpu Township
Pet-kôn-hiông	Beigan, Lienchiang
Lie̍t-yí-hiông	Lieyu, Kinmen
Ńg-kiet-hiông	Wujie, Yilan
Van-lòng-hiông	Wanluan, Pingtung
Kô-su-hiông	Gaushu Township
Kâ-tûng-hiông	Jiadong, Pingtung
Lòi-ngi-hiông	Laiyi, Pingtung
Fûng-pîn-hiông	Fengbin, Hualien
Nâ-mâ-ha-hiông	Namasia District
Lìm-lo̍k-hiông	Linluo, Pingtung
Liùng-khì-hiông	Longqi District
Thai-vú-hiông (Phìn-tûng)	Taiwu, Pingtung
Vu-thòi-hiông	Wutai, Pingtung
Meu-lìm-hiông	Maolin District
Kiú-yì-hiông	Jiuru
Ho̍k-kap-tsṳ́n	Xuejia District
Yún-ôn-hiông	Yong'an District
Tiâu-tshiùng-hiông	Niaosong District
Tsó-tsṳ́n-hiông	Zuozhen District
Thièn-liàu-hiông	Tianliao District
Khiâu-thèu-hiông	Ciaotou District
Thai-sa-hiông	Dashe District
Yàm-súi-tsṳ́n	Yanshui District
Liù-khiù-hiông	Liouciou Township
Lìm-yèn-hiông	Linyuan District
Lìm-piên-hiông	Linbian, Pingtung
Tshûn-ngit-hiông	Chunri, Pingtung
Lî-kóng-hiông	Ligang, Pingtung
Thò-ngièn-hiông	Taoyuan District, Kaohsiung
Nui-mùn-hiông	Neimen District
Â-lièn-hiông	Alian District
Vòng Sṳ́m-tî	Wang Shenzhi
Nàm-fa-hiông	Nanhua District
Si̍p-si̍p-tsṳ́n	Jiji, Nantou
Tsuk-sân-tsṳ́n	Zhushan, Nantou
Tshó-thùn-tsṳ́n	Caotun, Nantou
Yìn-oi-hiông	Ren-ai, Nantou
Yìn-tet-hiông	Rende District
Ôn-thin-hiông	Anding District, Tainan
Sṳ̀n-kûng-tsṳ́n	Chenggong, Taitung
Súi-lî-hiông	Shueili Township
Yìn-vú-hiông	Renwu District
Koet-siang-hiông	Guoxing
San-fa-tsṳ́n	Shanhua District
Tshit-kú-hiông	Qigu District
Ngiu̍k-tsiáng-hiông	Yujing District
Ǹg-tshṳ̀-hiông	Yuchi, Nantou
Sân-song-hiông	Shanshang District
Ha-yàng-hiông	Xiaying District
Nàm-sî-hiông	Nanxi District, Tainan
Kûi-yìn-hiông	Guiren District
Liuk-kap-hiông	Liujia District
Miàng-kiên-hiông	Mingjian, Nantou
Liú-yàng-hiông	Liuying District
Tshèu-chû-tsṳ́n	Chaojhou, Pingtung
Fú-mî-tsṳ́n	Huwei, Yunlin
Thú-khù-tsṳ́n	Tuku, Yunlin
Van-tân-hiông	Wandan, Pingtung
Hâi-chû-hiông	Xizhou, Changhua
Kûan-sân-tsṳ́n	Guanshan, Taitung
Heu-piak-hiông	Houbi District
Sî-kóng-hiông	Xigang District, Tainan
Ngiu̍k-lî-tsṳ́n	Yuli, Hualien
Thai-nui-hiông	Danei District
Kôn-thièn-hiông	Guantian District
Ngô-mì-hiông	Emei, Hsinchu
Pha̍k-hò-tsṳ́n	Baihe District
Yòng-mìn-sân Koet-kâ Kûng-yèn	Yangmingshan
Sî-yí-hiông	Siyu, Penghu
Hak-kâ chhoi	Hakka cuisine
Â-lî-sân-hiông	Alishan, Chiayi
Fù-sî-hiông	Husi, Penghu
Fù-nui-hiông	Hunei District
Lìm-nui-hiông	Linnei, Yunlin
Téu-nàm-tsṳ́n	Dounan, Yunlin
Ma̍k-liàu-hiông	Mailiao, Yunlin
Kâ-lî-tsṳ́n	Jiali District
Ngièn-tshòng-hiông	Yuanchang, Yunlin
Sîn-phî-hiông	Xinpi
Thòi-sî-hiông	Taixi, Yunlin
Lûn-poi-hiông	Lunbei, Yunlin
Tshṳ̀-thùng-hiông	Citong, Yunlin
Thai-tshûn-hiông	Dacun, Changhua
Hèn-tshûn-tsṳ́n	Hengchun
Kú-hâng-hiông	Gukeng, Yunlin
Sî-lô-tsṳ́n	Xiluo, Yunlin
Thai-phî-hiông	Dapi, Yunlin
Tûng-ông Sân-ma̍k	Central Mountain Range
Si-fù-hiông	Sihu, Yunlin
Wong Gaa-khi	Wong Ka Kui
Phìn-fông Kûng-lî	Square kilometre
Phùn-tshoi	Poon choi
Pha̍k-sâ-hiông	Baisha, Penghu
Tshòng-pîn-hiông	Changbin, Taitung
Tûng-hò-hiông	Donghe, Taitung
Pî-nàm-hiông	Beinan, Taitung
Sîn-phû-tsṳ́n	Xinpu, Hsinchu
Kîm-nèn-hiông	Jinning, Kinmen
Liòng Kuet-hiùng	Leung Kwok-hung
Lu̍k-kuk-hiông	Lugu, Nantou
Lu̍k-yâ-hiông	Luye, Taitung
Liuk-kuî-hiông	Liouguei District
Ngi-lûn-hiông	Erlun, Yunlin
Súi-lìm-hiông	Shuilin, Yunlin
Kôn-yîm-hiông	Guanyin District
Thòi-pet tû-fi khî	Taipei–Keelung metropolitan area
Khì-sân-tsṳ́n	Cishan District
Tsong-vì-hiông	Zhuangwei, Yilan
Lui-sui-hiông	Ruisui, Hualien
Fò-mî-tsṳ́n	Hemei, Changhua
Hak-kâ Thien-sṳ-thòi	Hakka TV
Yèn-phìn-hiông	Yanping, Taitung
Sîn-sàng-hiông	Xincheng, Hualien
Thai-mà-lî-hiông	Taimali, Taitung
Tshâ-sàng-hiông	Checheng, Pingtung
Kîm-fûng-hiông	Jinfeng, Taitung
Thai-vú-hiông	Dawu, Taitung
Kîm-fù-tsṳ́n	Jinhu, Kinmen
Thûng-sêu-tsṳ́n	Tongxiao, Miaoli
Sâm-thi-mùn-hiông	Sandimen, Pingtung
Hói-tôn-hiông	Haiduan, Taitung
Kîm-sâ-tsṳ́n	Jinsha, Kinmen
Sîn-fûng-hiông	Xinfeng, Hsinchu
Tsiâm-sa̍k-hiông	Jianshi, Hsinchu
Yen-lî-tsṳ́n	Yuanli, Miaoli
Fâ-lièn-sṳ	Hualien City
Kuî-sân-hiông	Guishan District
Yèn-lìm-tsṳ́n	Yuanlin, Changhua
Phìn-tsṳ́n-sṳ	Pingzhen District
Liùng-thâm-hiông	Longtan District, Taoyuan
Shuì-ôn-sṳ	Rui'an
Lù-tsuk-hiông	Luzhu District
Fung-fa-sṳ	Fenghua
Phìn-tûng-sṳ	Pingtung City
Thòi-tûng-sṳ	Taitung City
Thai-liàu-hiông	Daliao District
F4	F4 (band)
Chùng-chṳ́	Zongzi
Pet-phû-hiông	Beipu
Heu-liùng-tsṳ́n	Houlong, Miaoli
Vàng-sân-hiông	Hengshan, Hsinchu
Kûng-kón-hiông	Gongguan, Miaoli
Nàm-chông-hiông	Nanzhuang, Miaoli
Ńg-fûng-hiông	Wufeng, Hsinchu
Sîn-yèn-hiông	Sinyuan, Pingtung
Kûan-sî-tsṳ́n	Guanxi, Hsinchu
Sî-fù-hiông	Xihu, Miaoli
Tsuk-nàm-tsṳ́n	Zhunan, Miaoli
Sṳ̂-thàn-hiông	Shitan, Miaoli
Khiûng-lìm-hiông	Qionglin, Hsinchu
Chûng-liàu-hiông	Jhongliao Township
Fung-lìm-tsṳ́n	Fenglin, Hualien
Thèu-vuk-hiông	Touwu, Miaoli
Lui-phû-hiông	Neipu, Pingtung
Thèu-fun-tsṳ́n	Toufen, Miaoli
Thai-ôn-hiông	Tai-an, Miaoli
Pó-sân-hiông	Baoshan, Hsinchu
Cho-khièu-hiông	Zaoqiao, Miaoli
Tha̍t-yìn-hiông	Daren, Taitung
Cho̍k-làn-tsṳ́n	Zhuolan, Miaoli
Siet-sân Sân-ma̍k	Xueshan Range
Tsuk-tûng-tsṳ́n	Zhudong, Hsinchu
Thai-fù-hiông	Dahu, Miaoli
Hâi-khiéu-hiông	Xikou, Chiayi
Sâm-vân-hiông	Sanwan, Miaoli
Liuk-kiok-hiông	Liujiao, Chiayi
Mìn-hiùng-hiông	Minxiong, Chiayi
Sâm-ngi-hiông	Sanyi, Miaoli
Thai-phû-hiông	Dapu, Chiayi
Phû-sîm-hiông	Puxin, Changhua
Yún-tshìn-hiông	Yongjing, Changhua
Hak-kâ Yòng-theu-fú	Yong Tau Foo
Ya̍p Â-lòi	Yap Ah Loy
Then Yí-hièn	Teng Yu-hsien
Thòi-fûng Mo̍k-Là-Khiet (2009-ngièn)	Typhoon Morakot
Tshûn-kóng-hiông	Shengang, Changhua
Thòi-pet Tshia̍p-yun	Taipei Metro
Kí-kóng-hiông	Juguang, Lienchiang
Chhòn-yùng Hòng-khûng	EVA Air
Kôn-yîm	Guanyin
Nàm-thèu-sṳ	Nantou City
Phài-vân-tshu̍k	Paiwan people
Thòi-vân nàm-tó ngî-ngièn	Formosan languages
Lìm-pâ Se-pâu	Lymphocyte
Fông-yen-hiông	Fangyuan, Changhua
Thièn-mî-hiông	Tianwei, Changhua
Phài-vân-ngî	Paiwan language
Thai-ngâ-ngî	Atayal language
Sa-thèu-hiông	Shetou, Changhua
Hâi-fù-tsṳ́n	Xihu, Changhua
Pu-thoi-tsṳ́n	Budai, Chiayi
Lu̍k-tshó-hiông	Lucao, Chiayi
Sîn-vuk-hiông	Xinwu District
Kap-siên-hiông	Jiasian District
Thò-yèn-sṳ	Taoyuan District
Lû-khái-tshu̍k	Rukai people
Tseu-ngî	Tsou language
Pî-nàm-ngî	Puyuma language
Soi-ha-ngî	Saisiyat language
Khiéu-fù-hiông	Kouhu, Yunlin
Thòi-vân Thú-thi Ngiùn-hòng	Land Bank of Taiwan
Hak-kâ thú-lèu	Fujian Tulou
Khòng-sàng-chhàm (Hiông-kóng)	LOHAS Park Station
Sien-sî-hiông	Xianxi, Changhua
Sîn-kóng-hiông	Xingang, Chiayi
Chûng-phû-hiông	Zhongpu, Chiayi
Fâ-thàn-hiông	Huatan
Tsuk-thòng-hiông	Zhutang, Changhua
Chûng-fà Thai-ho̍k	Chung Hua University
Phû-yàm-hiông	Puyan, Changhua
Tsuk-khì-hiông	Zhuqi, Chiayi
Thai-sàng-hiông	Dacheng, Changhua
Ngi-súi-hiông	Ershui, Changhua
Ngi-tsuk-hiông	Yizhu, Chiayi
Súi-song-hiông	Shuishang, Chiayi
Fu̍k-hîn-hiông	Fuxing District, Taoyuan
Thai-lìm-tsṳ́n	Dalin, Chiayi
Thai-yèn-hiông	Dayuan District
Phî-thèu-hiông	Pitou, Changhua
Mòi-sân-hiông	Meishan, Chiayi
Fuk-hîn-hiông (Chông-fa)	Fuxing, Changhua
Pet-téu-tsṳ́n	Beidou, Changhua
Fân-lu-hiông	Fanlu, Chiayi
Fûn-yèn-hiông	Fenyuan, Changhua
Ngi-lìm-tsṳ́n	Erlin, Changhua
Thièn-chûng-tsṳ́n	Tianzhong, Changhua
Siu-súi-hiông	Xiushui, Changhua
100000	100000 (number)
Kô-sîn-shì	Emperor Ku
Jarosław	Jarosław
Tûng-khî (Hiông-kóng)	Eastern District (Hong Kong)
Â-chû Thien-sṳ Yû-han Kûng-sṳ̂ (Hiông-kóng)	Asia Television
Gaspésie–Îles-de-la-Madeleine	Gaspésie–Îles-de-la-Madeleine
Pok-lò-yen	Boluo County
Ostrowiec Świętokrzyski	Ostrowiec Świętokrzyski
Sa̍k-fûng-khî	Shifeng District
Tshiâ-tshu̍k	She people
Sîn-kâ-po Koet-li̍p Thai-ho̍k	National University of Singapore
Sên-sán	Production (economics)
Chojnice	Chojnice
Bronckhorst	Bronckhorst
Thi-kip-sṳ	Prefecture-level city
Mine-sṳ	Mine, Yamaguchi
Mì-fûn-ho̍k	Differential of a function
Tûng-hiông-tshu̍k	Dongxiangs
Lâ-fú-tshu̍k	Lahu people
Włodawa	Włodawa
Starachowice	Starachowice
Stalowa Wola	Stalowa Wola
Chat-ho̍k Pok-sṳ	Doctor of Philosophy
Lì-tó-khî	Islands District
Ermelo	Ermelo
Thông-phûng	Apidae
Tshûng-shîn-yen	Okinawa Prefecture
Tshòng-lo̍k-sṳ	Changle
Yí-fù-khî	Yuhu District
Sâm-súi-khî	Sanshui District
Nàm-thin-sṳ	Nam Định
Montpellier Thai-ho̍k	University of Montpellier
Końskie	Końskie
Luceni	Luceni
Fà-khièu	Overseas Chinese
Kien-nèn-yen	Jianning County
Lô-kông-khî	Luogang District
Madrid Chhṳ-chhṳ Thai-ho̍k	Autonomous University of Madrid
Tshṳ-tshṳ-chû	Autonomous prefectures of China
Medway	Medway
Pó-ôn-khî	Bao'an District
Pet-liù-sṳ	Beiliu
Nysa, Pô-làn	Nysa, Poland
Belver de Cinca	Belver de Cinca
Pó-ôn-chhu̍k	Bonans
Culemborg	Culemborg
Kôan-tan-sṳ	Kuantan
Sokółka	Sokółka
Thâu-thông-shì	Emperor Yao
Hikari-sṳ	Hikari, Yamaguchi
Krosno	Krosno
Kûng-lî	Kilometre
Almarza	Almarza
Aldealices	Aldealices
Aldealafuente	Aldealafuente
Alentisque	Alentisque
Adradas	Adradas
Alconaba	Alconaba
Abejar	Abejar
Aldealpozo	Aldealpozo
Alcubilla de las Peñas	Alcubilla de las Peñas
Aldealseñor	Aldealseñor
Alcubilla de Avellaneda	Alcubilla de Avellaneda
Covaleda	Covaleda
Almazul	Almazul
Arcos de Jalón	Arcos de Jalón
Aldehuela de Periáñez	Aldehuela de Periáñez
Almenar de Soria	Almenar de Soria
Vinuesa	Vinuesa
Sû-chiu-fa	Suzhou dialect
Duruelo de la Sierra	Duruelo de la Sierra
San Leonardo de Yagüe	San Leonardo de Yagüe
Sṳ̂-é-sân (Hiông-kóng)	Lion Rock
Chhṳ̀-yùn-sân	Tsz Wan Shan
白話	Standard Chinese (disambiguation)
Vòng-thai-siên Tshàm	Wong Tai Sin Station
Shâu-sân-sṳ	Shaoshan
Tshiên-vân Chhàm(TSW)	Tsuen Wan Station
Chhṳ̂m-súi-phu Tshàm	Sham Shui Po Station
梅縣話	Meixian dialect
Yù-thòng Tshàm(YAT)	Yau Tong Station
Tai-tshu̍k	Dai people
Mùn-pâ-tshu̍k	Monpa people
Kudamatsu-sṳ	Kudamatsu
Kiong-tshu̍k	Qiang people
Afrikaner-ngìn	Afrikaner
Sâ-thèu-kok	Sha Tau Kok
Yîn-koet-ngìn	British people
Ngá-tshu̍k	Wa people
Brummen	Brummen
Kûng-yîn	Hectometre
Fû-yûng-sṳ	Seremban
Jasło	Jasło
Â-chhông-chhu̍k	Achang people
Bielsk Podlaski	Bielsk Podlaski
Beuningen	Beuningen
Thú-tshu̍k	Monguor people
Kîn-mí	Gigametre
Sîn-lòng	Bridegroom
Pân-kap	Speckled pigeon
Súi-tshu̍k	Sui people
Nyet-láu-tshu̍k	Gelao people
Kín-phó-tshu̍k	Jingpo people
Lo̍k-pâ-tshu̍k	Lhoba people
Li̍t-siuk-tshu̍k	Lisu people
Vì-kî Pak-khô Ngî-ngièn Lie̍t-péu	List of Wikipedias
Siên-pî-chhu̍k	Xianbei
Sanyo-Onoda-sṳ	Sanyo-Onoda
Petrusburg	Petrusburg
Billingham	Billingham
Pin-kông-khî	Binjiang District
Fap-ho̍k	Legal education
Pet-khî (Hiông-kóng)	North District (Hong Kong)
Mô-nàm-tshu̍k	Maonan people
Nu-tshu̍k	Nu people
Mu̍k-láu-tshu̍k	Mulao people
Sî-sûng-pán-na̍p Thài-tshu̍k Tshṳ-tshṳ-chû	Xishuangbanna Dai Autonomous Prefecture
Ngièn-lóng-khî	Yuen Long District
Kôn-thòng-khî	Kwun Tong District
Khwûi-tshiâng-khî	Kwai Tsing District
Phù-mí-tshu̍k	Pumi people
Thai-pu-khî	Tai Po District
Tet-ngo-tshu̍k	Palaung people
Vòng-thai-siên-khî	Wong Tai Sin District
Tshiên-vân-khî	Tsuen Wan District
Pu-lóng-chhu̍k	Blang people
